2025-04-03T07:30:00.000Z;418.6
2025-04-03T07:45:00.000Z;448.8
2025-04-03T08:00:00.000Z;479.1
2025-04-03T08:15:00.000Z;514.3
2025-04-03T08:30:00.000Z;536.0
2025-04-03T08:45:00.000Z;557.6
2025-04-03T09:00:00.000Z;579.3
2025-04-03T09:15:00.000Z;604.1
2025-04-03T09:30:00.000Z;606.4
2025-04-03T09:45:00.000Z;608.0
2025-04-03T10:00:00.000Z;610.3
2025-04-03T10:15:00.000Z;610.3
2025-04-03T10:30:00.000Z;611.8
2025-04-03T10:45:00.000Z;611.8
2025-04-03T11:00:00.000Z;610.3
2025-04-03T11:15:00.000Z;603.1
2025-04-03T11:30:00.000Z;592.3
2025-04-03T11:45:00.000Z;581.6
2025-04-03T12:00:00.000Z;570.9
2025-04-03T12:15:00.000Z;554.0
2025-04-03T12:30:00.000Z;534.9
2025-04-03T12:45:00.000Z;515.8
2025-04-03T13:00:00.000Z;496.6
2025-04-03T13:15:00.000Z;475.4
2025-04-03T13:30:00.000Z;447.8
2025-04-03T13:45:00.000Z;420.2
2025-04-03T14:00:00.000Z;392.7
2025-04-03T14:15:00.000Z;355.2
2025-04-03T14:30:00.000Z;321.5
2025-04-03T14:45:00.000Z;287.9
2025-04-03T15:00:00.000Z;254.2
2025-04-03T15:15:00.000Z;213.2
2025-04-03T15:30:00.000Z;180.9
2025-04-03T15:45:00.000Z;148.6
2025-04-03T16:00:00.000Z;116.3
2025-04-03T16:15:00.000Z;77.1
2025-04-03T16:30:00.000Z;56.5
2025-04-03T16:45:00.000Z;35.9
2025-04-03T17:00:00.000Z;15.3
2025-04-03T17:15:00.000Z;0.0
2025-04-03T17:30:00.000Z;0.0
2025-04-03T17:45:00.000Z;0.0
2025-04-03T18:00:00.000Z;0.0
2025-04-03T18:15:00.000Z;0.0
2025-04-03T18:30:00.000Z;0.0
2025-04-03T18:45:00.000Z;0.0
2025-04-03T19:00:00.000Z;0.0
2025-04-03T19:15:00.000Z;0.0
2025-04-03T19:30:00.000Z;0.0
2025-04-03T19:45:00.000Z;0.0
2025-04-03T20:00:00.000Z;0.0
2025-04-03T20:15:00.000Z;0.0
2025-04-03T20:30:00.000Z;0.0
2025-04-03T20:45:00.000Z;0.0
2025-04-03T21:00:00.000Z;0.0
2025-04-03T21:15:00.000Z;0.0
2025-04-03T21:30:00.000Z;0.0
2025-04-03T21:45:00.000Z;0.0
2025-04-03T22:00:00.000Z;0.0
2025-04-03T22:15:00.000Z;0.0
2025-04-03T22:30:00.000Z;0.0
2025-04-03T22:45:00.000Z;0.0
2025-04-03T23:00:00.000Z;0.0
2025-04-03T23:15:00.000Z;0.0
2025-04-03T23:30:00.000Z;0.0
2025-04-03T23:45:00.000Z;0.0
2025-04-04T00:00:00.000Z;0.0
2025-04-04T00:15:00.000Z;0.0
2025-04-04T00:30:00.000Z;0.0
2025-04-04T00:45:00.000Z;0.0
2025-04-04T01:00:00.000Z;0.0
2025-04-04T01:15:00.000Z;0.0
2025-04-04T01:30:00.000Z;0.0
2025-04-04T01:45:00.000Z;0.0
2025-04-04T02:00:00.000Z;0.0
2025-04-04T02:15:00.000Z;0.0
2025-04-04T02:30:00.000Z;0.0
2025-04-04T02:45:00.000Z;0.0
2025-04-04T03:00:00.000Z;0.0
2025-04-04T03:15:00.000Z;0.0
2025-04-04T03:30:00.000Z;0.0
2025-04-04T03:45:00.000Z;0.0
2025-04-04T04:00:00.000Z;0.0
2025-04-04T04:15:00.000Z;30.5
2025-04-04T04:30:00.000Z;53.8
2025-04-04T04:45:00.000Z;77.0
2025-04-04T05:00:00.000Z;100.3
2025-04-04T05:15:00.000Z;139.5
2025-04-04T05:30:00.000Z;170.4
2025-04-04T05:45:00.000Z;201.4
2025-04-04T06:00:00.000Z;232.4
2025-04-04T06:15:00.000Z;269.1
2025-04-04T06:30:00.000Z;298.5
2025-04-04T06:45:00.000Z;328.0
2025-04-04T07:00:00.000Z;357.4
2025-04-04T07:15:00.000Z;384.9
2025-04-04T07:30:00.000Z;409.3
2025-04-04T07:45:00.000Z;433.7
2025-04-04T08:00:00.000Z;458.1
2025-04-04T08:15:00.000Z;488.2
2025-04-04T08:30:00.000Z;503.3
2025-04-04T08:45:00.000Z;513.4
2025-04-04T09:00:00.000Z;528.6
2025-04-04T09:15:00.000Z;528.6
2025-04-04T09:30:00.000Z;536.1
2025-04-04T09:45:00.000Z;543.6
2025-04-04T10:00:00.000Z;551.1
2025-04-04T10:15:00.000Z;563.9
2025-04-04T10:30:00.000Z;573.0
2025-04-04T10:45:00.000Z;573.0
2025-04-04T11:00:00.000Z;563.9
2025-04-04T11:15:00.000Z;560.7
2025-04-04T11:30:00.000Z;550.8
2025-04-04T11:45:00.000Z;540.8
2025-04-04T12:00:00.000Z;530.9
2025-04-04T12:15:00.000Z;514.7
2025-04-04T12:30:00.000Z;497.5
2025-04-04T12:45:00.000Z;480.3
2025-04-04T13:00:00.000Z;463.1
2025-04-04T13:15:00.000Z;446.4
2025-04-04T13:30:00.000Z;420.9
2025-04-04T13:45:00.000Z;395.4
2025-04-04T14:00:00.000Z;369.9
2025-04-04T14:15:00.000Z;330.8
2025-04-04T14:30:00.000Z;300.2
2025-04-04T14:45:00.000Z;269.6
2025-04-04T15:00:00.000Z;239.0
2025-04-04T15:15:00.000Z;208.1
2025-04-04T15:30:00.000Z;178.2
2025-04-04T15:45:00.000Z;148.4
2025-04-04T16:00:00.000Z;118.6
2025-04-04T16:15:00.000Z;76.9
2025-04-04T16:30:00.000Z;56.5
2025-04-04T16:45:00.000Z;36.1
2025-04-04T17:00:00.000Z;15.7
2025-04-04T17:15:00.000Z;0.0
2025-04-04T17:30:00.000Z;0.0
2025-04-04T17:45:00.000Z;0.0
2025-04-04T18:00:00.000Z;0.0
2025-04-04T18:15:00.000Z;0.0
2025-04-04T18:30:00.000Z;0.0
2025-04-04T18:45:00.000Z;0.0
2025-04-04T19:00:00.000Z;0.0
2025-04-04T19:15:00.000Z;0.0
2025-04-04T19:30:00.000Z;0.0
2025-04-04T19:45:00.000Z;0.0
2025-04-04T20:00:00.000Z;0.0
2025-04-04T20:15:00.000Z;0.0
2025-04-04T20:30:00.000Z;0.0
2025-04-04T20:45:00.000Z;0.0
2025-04-04T21:00:00.000Z;0.0
2025-04-04T21:15:00.000Z;0.0
2025-04-04T21:30:00.000Z;0.0
2025-04-04T21:45:00.000Z;0.0
2025-04-04T22:00:00.000Z;0.0
2025-04-04T22:15:00.000Z;0.0
2025-04-04T22:30:00.000Z;0.0
2025-04-04T22:45:00.000Z;0.0
2025-04-04T23:00:00.000Z;0.0
2025-04-04T23:15:00.000Z;0.0
2025-04-04T23:30:00.000Z;0.0
2025-04-04T23:45:00.000Z;0.0
2025-04-05T00:00:00.000Z;0.0
2025-04-05T00:15:00.000Z;0.0
2025-04-05T00:30:00.000Z;0.0
2025-04-05T00:45:00.000Z;0.0
2025-04-05T01:00:00.000Z;0.0
2025-04-05T01:15:00.000Z;0.0
2025-04-05T01:30:00.000Z;0.0
2025-04-05T01:45:00.000Z;0.0
2025-04-05T02:00:00.000Z;0.0
2025-04-05T02:15:00.000Z;0.0
2025-04-05T02:30:00.000Z;0.0
2025-04-05T02:45:00.000Z;0.0
2025-04-05T03:00:00.000Z;0.0
2025-04-05T03:15:00.000Z;0.0
2025-04-05T03:30:00.000Z;0.0
2025-04-05T03:45:00.000Z;0.0
2025-04-05T04:00:00.000Z;0.0
2025-04-05T04:15:00.000Z;37.1
2025-04-05T04:30:00.000Z;63.6
2025-04-05T04:45:00.000Z;90.1
2025-04-05T05:00:00.000Z;116.6
2025-04-05T05:15:00.000Z;161.1
2025-04-05T05:30:00.000Z;195.1
2025-04-05T05:45:00.000Z;229.1
2025-04-05T06:00:00.000Z;263.2
2025-04-05T06:15:00.000Z;298.5
2025-04-05T06:30:00.000Z;332.3
2025-04-05T06:45:00.000Z;366.1
2025-04-05T07:00:00.000Z;399.9
2025-04-05T07:15:00.000Z;439.7
2025-04-05T07:30:00.000Z;468.2
2025-04-05T07:45:00.000Z;496.7
2025-04-05T08:00:00.000Z;525.2
2025-04-05T08:15:00.000Z;549.2
2025-04-05T08:30:00.000Z;567.8
2025-04-05T08:45:00.000Z;586.4
2025-04-05T09:00:00.000Z;605.0
2025-04-05T09:15:00.000Z;616.9
2025-04-05T09:30:00.000Z;626.5
2025-04-05T09:45:00.000Z;636.1
2025-04-05T10:00:00.000Z;645.6
2025-04-05T10:15:00.000Z;649.2
2025-04-05T10:30:00.000Z;658.1
2025-04-05T10:45:00.000Z;658.1
2025-04-05T11:00:00.000Z;649.2
2025-04-05T11:15:00.000Z;635.0
2025-04-05T11:30:00.000Z;620.6
2025-04-05T11:45:00.000Z;606.3
2025-04-05T12:00:00.000Z;592.0
2025-04-05T12:15:00.000Z;570.8
2025-04-05T12:30:00.000Z;549.6
2025-04-05T12:45:00.000Z;528.3
2025-04-05T13:00:00.000Z;507.1
2025-04-05T13:15:00.000Z;487.2
2025-04-05T13:30:00.000Z;458.0
2025-04-05T13:45:00.000Z;428.8
2025-04-05T14:00:00.000Z;399.7
2025-04-05T14:15:00.000Z;354.0
2025-04-05T14:30:00.000Z;321.6
2025-04-05T14:45:00.000Z;289.3
2025-04-05T15:00:00.000Z;256.9
2025-04-05T15:15:00.000Z;230.8
2025-04-05T15:30:00.000Z;200.1
2025-04-05T15:45:00.000Z;169.4
2025-04-05T16:00:00.000Z;138.7
2025-04-05T16:15:00.000Z;94.7
2025-04-05T16:30:00.000Z;71.6
2025-04-05T16:45:00.000Z;48.5
2025-04-05T17:00:00.000Z;25.4
2025-04-05T17:15:00.000Z;0.0
2025-04-05T17:30:00.000Z;0.0
2025-04-05T17:45:00.000Z;0.0
2025-04-05T18:00:00.000Z;0.0
2025-04-05T18:15:00.000Z;0.0
2025-04-05T18:30:00.000Z;0.0
